INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
├─libc.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libpthread.so.0()(64bit)                                     glibc-2.26-1.fc27.1.ppc64le
├─/bin/sh                                                      bash-4.4.12-9.fc27.ppc64le
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libmariadb.so.3()(64bit)                                     mariadb-libs-3:10.2.7-2.fc27.ppc64le
├─pkgconfig(openssl)                                           openssl-devel-1:1.1.0f-9.fc27.ppc64le
└─mariadb-libs(ppc-64) = 3:10.2.7-2.fc27                       mariadb-libs-3:10.2.7-2.fc27.ppc64le
pkgconf-pkg-config-1.3.8-1.fc27.ppc64le                        
├─pkgconf(ppc-64) = 1.3.8-1.fc27                               pkgconf-1.3.8-1.fc27.ppc64le
└─pkgconf-m4 = 1.3.8-1.fc27                                    pkgconf-m4-1.3.8-1.fc27.noarch
postgresql-devel-9.6.3-6.fc27.ppc64le                          
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.ppc64le
├─libc.so.6(GLIBC_2.17)(64bit)                                 glibc-2.26-1.fc27.1.ppc64le
├─libpthread.so.0()(64bit)                                     glibc-2.26-1.fc27.1.ppc64le
├─/bin/sh                                                      bash-4.4.12-9.fc27.ppc64le
├─libpthread.so.0(GLIBC_2.17)(64bit)                           glibc-2.26-1.fc27.1.ppc64le
├─/usr/bin/pkg-config                                          pkgconf-pkg-config-1.3.8-1.fc27.ppc64le
├─libpq.so.5()(64bit)                                          postgresql-libs-9.6.3-6.fc27.ppc64le
├─libecpg.so.6()(64bit)                                        postgresql-libs-9.6.3-6.fc27.ppc64le
├─libecpg_compat.so.3()(64bit)                                 postgresql-libs-9.6.3-6.fc27.ppc64le
├─libpgtypes.so.3()(64bit)                                     postgresql-libs-9.6.3-6.fc27.ppc64le
└─postgresql-libs(ppc-64) = 9.6.3-6.fc27                       postgresql-libs-9.6.3-6.fc27.ppc64le
python3-ply-3.9-3.fc27.noarch                                  
└─python(abi) = 3.6                                            python3-3.6.2-6.fc27.ppc64le
perl-ExtUtils-MakeMaker-1:7.30-1.fc27.noarch                   
├─perl(strict)                                                 perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(:MODULE_COMPAT_5.26.0)                                  perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(warnings)                                               perl-libs-4:5.26.0-398.fc27.ppc64le
├─perl(Carp)                                                   perl-Carp-1.42-394.fc27.noarch
├─perl(Exporter)                                               perl-Exporter-5.72-395.fc27.noarch
├─perl(vars)                                                   perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─/usr/bin/perl                                                perl-interpreter-4:5.26.0-398.fc27.ppc64le
├─perl(Getopt::Long)                                           perl-Getopt-Long-1:2.50-3.fc27.noarch
├─perl(POSIX)                                                  perl-interpreter-4:5.26.0-398.fc27.ppc64le
