INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                                             MATCH
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python-sphinx                                                                  python2-sphinx-1.6.3-2.fc27.noarch
└─python-sphinx_rtd_theme                                                        python2-sphinx_rtd_theme-0.2.4-2.fc27.noarch
pytz-2017.2-3.fc28.src                                                           
├─python2-devel                                                                  python2-devel-2.7.13-17.fc27.s390x
├─python3-devel                                                                  python3-devel-3.6.2-11.fc27.s390x
├─python3-pytest                                                                 python3-pytest-3.2.1-3.fc28.noarch
└─pytest                                                                         python2-pytest-3.2.1-3.fc28.noarch
realmd-0.16.3-7.fc27.src                                                         
├─autoconf                                                                       autoconf-2.69-25.fc27.noarch
├─automake                                                                       automake-1.15.1-2.fc27.noarch
├─intltool                                                                       intltool-0.51.0-10.fc27.noarch
├─pkgconfig                                                                      pkgconf-pkg-config-1.3.8-1.fc27.s390x
├─python                                                                         python2-2.7.13-17.fc27.s390x
├─gettext-devel                                                                  gettext-devel-0.19.8.1-11.fc27.s390x
